,unix_timestamp,abseil-cpp,boost_container,boost_multiprecision,cgal,dlib,eigen,fmt,folly,gcc,googletest,hpx,jax,libcudacxx,llvm-project,numpy,opencv,openvdb,pcl,poco,protobuf,qtbase,STL,tensorflow,date
0,1505918255,520,,,,,,,,,,,,,,,,,,,,,,,2017.719484371435
1,1507228613,543,,,,,,,,,,,,,,,,,,,,,,,2017.762206251426
2,1507734077,543,,,,,,,,,,,,,,,,,,,,,,,2017.7782911248003
3,1508338600,549,,,,,,,,,,,,,,,,,,,,,,,2017.7973420031942
4,1509644867,550,,,,,,,,,,,,,,,,,,,,,,,2017.8372119552819
5,1510167140,559,,,,,,,,,,,,,,,,,,,,,,,2017.8536390600045
6,1511218082,559,,,,,,,,,,,,,,,,,,,,,,,2017.8869495779147
7,1512399498,561,,,,,,,,,,,,,,,,,,,,,,,2017.9255646817248
8,1513609209,584,,,,,,,,,,,,,,,,,,,,,,,2017.9640086698607
9,1515518633,591,,,,,,,,,,,,,,,,,,,,,,,2018.0229295003423
10,1516825969,603,,,,,,,,,,,,,,,,,,,,,,,2018.0643394934975
11,1517262880,603,,,,,,,,,,,,,,,,,,,,,,,2018.0781428245493
12,1517842417,608,,,,,,,,,,,,,,,,,,,,,,,2018.0949691991786
13,1519138548,608,,,,,,,,,,,,,,,,,,,,,,,2018.1360369609856
14,1521488315,614,,,,,,,,,,,,,,,,,,,,,,,2018.2173169062287
15,1523370462,614,,,,,,,,,,,,,,,,,,,,,,,2018.2754391968972
16,1524755143,775,,,,,,,,,,,,,,,,,,,,,,,2018.3193588866072
17,1525988030,782,,,,,,,,,,,,,,,,,,,,,,,2018.3595710700433
18,1527796716,787,,,,,,,,,,,,,,,,,,,,,,,2018.416837782341
19,1529720208,925,,,,,,,,,,,,,,,,,,,,,,,2018.476328998403
20,1530794118,794,,,,,,,,,,,,,,,,,,,,,,,2018.5115217887292
21,1531878785,996,,,,,,,,,,,,,,,,,,,,,,,2018.5458590006845
22,1532958368,996,,,,,,,,,,,,,,,,,,,,,,,2018.5800821355235
23,1533749917,1023,,,,,,,,,,,,,,,,,,,,,,,2018.6036390600045
24,1535137776,1023,,,,,,,,,,,,,,,,,,,,,,,2018.647672826831
25,1536690535,1032,,,,,,,,,,,,,,,,,,,,,,,2018.6953000228154
26,1539099224,1124,,,,,,,,,,,,,,,,,,,,,,,2018.7728154232261
27,1539113800,1126,,,,,,,,,,,,,,,,,,,,,,,2018.7732717316906
28,1539895860,1130,,,,,,,,,,,,,,,,,,,,,,,2018.7980264658909
29,1540579419,1131,,,,,,,,,,,,,,,,,,,,,,,2018.8197011179557
30,1542312339,1140,,,,,,,,,,,,,,,,,,,,,,,2018.8730321697467
31,1544211628,1143,,,,,,,,,,,,,,,,,,,,,,,2018.934348619667
32,1545421400,1160,,,,,,,,,,,,,,,,,,,,,,,2018.9726785306868
33,1547492992,1160,,,,,,,,,,,,,,,,,,,,,,,2019.0368469085101
34,1548709147,1157,,,,,,,,,,,,,,,,,,,,,,,2019.075290896646
35,1551809377,1162,,,,,,,,,,,,,,,,,,,,,,,2019.1787588409766
36,1553019550,1160,,,,,,,,,,,,,,,,,,,,,,,2019.2172028291125
37,1554743681,1171,,,,,,,,,,,,,,,,,,,,,,,2019.2703057266713
38,1557355230,1251,,,,,,,,,,,,,,,,,,,,,,,2019.3542094455852
39,1558642555,1257,,,,,,,,,,,,,,,,,,,,,,,2019.39504905316
40,1560204461,1260,,,,,,,,,,,,,,,,,,,,,,,2019.4430184804928
41,1561153943,1267,,,,,,,,,,,,,,,,,,,,,,,2019.473020762035
42,1562604809,1543,,,,,,,,,,,,,,,,,,,,,,,2019.520191649555
43,1564603675,1550,,,,,,,,,,,,,,,,,,,,,,,2019.5836185261237
44,1565894205,1571,,,,,,,,,,,,,,,,,,,,,,,2019.6229180926307
45,1567193881,1578,,,,,,,,,,,,,,,,,,,,,,,2019.6640999315537
46,1568927325,1579,,,,,,,,,,,,,,,,,,,,,,,2019.717545060461
47,1570740683,1581,,,,,,,,,,,,,,,,,,,,,,,2019.7761236595938
48,1572448384,1600,,,,,,,,,,,,,,,,,,,,,,,2019.830310289756
49,1574277529,1779,,,,,,,,,,,,,,,,,,,,,,,2019.8866073465663
50,1576183033,1831,,,,,,,,,,,,,,,,,,,,,,,2019.9481519507187
51,1578681461,1853,,,,,,,,,,,,,,,,,,,,,,,2020.0257814282454
52,1580942897,1869,,,,,,,,,,,,,,,,,,,,,,,2020.0958818161077
53,1582256183,1887,,,,,,,,,,,,,,,,,,,,,,,2020.1375199634954
54,1583525647,1894,,,,,,,,,,,,,,,,,,,,,,,2020.1817248459959
55,1584737799,1894,,,,,,,,,,,,,,,,,,,,,,,2020.220168834132
56,1586310615,1890,,,,,,,,,,,,,,,,,,,,,,,2020.268480492813
57,1587492636,1926,,,,,,,,,,,,,,,,,,,,,,,2020.30601186402
58,1588799301,1965,,,,,,,,,,,,,,,,,,,,,,,2020.3486196668948
59,1589822630,1969,,,,,,,,,,,,,,,,,,,,,,,2020.381017567876
60,1591222787,1946,,,,,,,,,,,,,,,,,,,,,,,2020.4238535249829
61,1592511044,1957,,,,,,,,,,,,,,,,,,,,,,,2020.4646931325576
62,1594310380,1979,,,,,,,,,,,,,,,,,,,,,,,2020.5228154232261
63,1595272605,1979,,,,,,,,,,,,,,,,,,,,,,,2020.553388090349
64,1596765467,1995,,,,,,,,,,,,,,,,,,,,,,,2020.5990759753593
65,1598486385,1997,,,,,,,,,,,,,,,,,,,,,,,2020.6536048368698
66,1600251380,2005,,,,,,,,,,,,,,,,,,,,,,,2020.708076659822
67,1601516591,2001,,,,,,,,,,,,,,,,,,,,,,,2020.7481177275838
68,1602701537,2003,,,,,,,,,,,,,,,,,,,,,,,2020.7868469085101
69,1604369018,2032,,,,,,,,,,,,,,,,,,,,,,,2020.8381245722107
70,1605567040,2032,,,,,,,,,,,,,,,,,,,,,,,2020.8759981747662
71,1607637656,2049,,,,,,,,,,,,,,,,,,,,,,,2020.9429044033766
72,1608651776,2060,,,,,,,,,,,,,,,,,,,,,,,2020.9749600730092
73,1610641244,2068,,,,,,,,,,,,,,,,,,,,,,,2021.0365046771617
74,1612361512,2092,,,,,,,,,,,,,,,,,,,,,,,2021.0894934976043
75,1613696945,2093,,,,,,,,,,,,,,,,,,,,,,,2021.1318161076888
76,1614955259,2097,,,,,,,,,,,,,,,,,,,,,,,2021.178302532512
77,1617122651,2097,,,,,,,,,,,,,,,,,,,,,,,2021.2470910335387
78,1618369186,2096,,,,,,,,,,,,,,,,,,,,,,,2021.2850216746522
79,1619636998,2136,,,,,,,,,,,,,,,,,,,,,,,2021.325290896646
80,1620935941,2148,,,,,,,,,,,,,,,,,,,,,,,2021.3675564681726
81,1623203266,2158,,,,,,,,,,,,,,,,,,,,,,,2021.4378850102669
82,1626371708,2160,,,,,,,,,,,,,,,,,,,,,,,2021.5394706821812
83,1628613011,2186,,,,,,,,,,,,,,,,,,,,,,,2021.6090006844627
84,1629789863,2254,,,,,,,,,,,,,,,,,,,,,,,2021.6463039014375
85,1631577929,2260,,,,,,,,,,,,,,,,,,,,,,,2021.7014601870865
86,1632758552,2260,,,,,,,,,,,,,,,,,,,,,,,2021.7388774811773
87,1634050634,2261,,,,,,,,,,,,,,,,,,,,,,,2021.7809148984713
88,1635858783,2258,,,,,,,,,,,,,,,,,,,,,,,2021.8367556468172
89,1637207431,2267,,,,,,,,,,,,,,,,,,,,,,,2021.879306411134
90,1639436229,2272,,,,,,,,,,,,,,,,,,,,,,,2021.951117955738
91,1641566706,2275,,,,,,,,,,,,,,,,,,,,,,,2022.0171115674195
92,1643317808,2279,,,,,,,,,,,,,,,,,,,,,,,2022.0726671229752
93,1645629841,2276,,,,,,,,,,,,,,,,,,,,,,,2022.144364590463
94,1647390090,2282,,,,,,,,,,,,,,,,,,,,,,,2022.2069358886608
95,1648498364,2283,,,,,,,,,,,,,,,,,,,,,,,2022.242071640429
96,1649943670,2285,,,,,,,,,,,,,,,,,,,,,,,2022.2862765229295
97,1651522119,2285,,,,,,,,,,,,,,,,,,,,,,,2022.33755418663
98,1652210114,2285,,,,,,,,,,,,,,,,,,,,,,,2022.359342915811
99,1652820622,2292,,,,,,,,,,,,,,,,,,,,,,,2022.378621948437
100,1653320237,2292,,,,,,,,,,,,,,,,,,,,,,,2022.3944786675793
101,1653959464,2294,,,,,,,,,,,,,,,,,,,,,,,2022.4147843942505
102,1654181622,2294,,,,,,,,,,,,,,,,,,,,,,,2022.4202030572667
103,1654538579,2322,,,,,,,,,,,,,,,,,,,,,,,2022.4316107688799
104,1654769609,2322,,,,,,,,,,,,,,,,,,,,,,,2022.4389117043122
105,1655236786,2326,,,,,,,,,,,,,,,,,,,,,,,2022.4536276522929
106,1655413791,2327,,,,,,,,,,,,,,,,,,,,,,,2022.4593315080995
107,1656080349,2341,,,,,,,,,,,,,,,,,,,,,,,2022.4804357745836
108,1657556859,2341,,,,,,,,,,,,,,,,,,,,,,,2022.5284052019165
109,1657816322,2343,,,,,,,,,,,,,,,,,,,,,,,2022.536618754278
110,1658295467,2346,,,,,,,,,,,,,,,,,,,,,,,2022.5517910107233
111,1658954774,2347,,,,,,,,,,,,,,,,,,,,,,,2022.5726671229752
112,1659707819,2347,,,,,,,,,,,,,,,,,,,,,,,2022.5949691991786
113,1660250551,2347,,,,,,,,,,,,,,,,,,,,,,,2022.6121948437144
114,1660753119,2347,,,,,,,,,,,,,,,,,,,,,,,2022.6281656399726
115,1661346168,2347,,,,,,,,,,,,,,,,,,,,,,,2022.6469883641341
116,1661967623,2384,,,,,,,,,,,,,,,,,,,,,,,2022.6666096281085
117,1662065257,2384,,,,,,,,,,,,,,,,,,,,,,,2022.6681496691763
118,1662494359,2382,,,,,,,,,,,,,,,,,,,,,,,2022.6817248459959
119,1663023939,2387,,,,,,,,,,,,,,,,,,,,,,,2022.6986082591832
120,1663277434,2392,,,,,,,,,,,,,,,,,,,,,,,2022.7065936573124
121,1664128913,2392,,,,,,,,,,,,,,,,,,,,,,,2022.7336299338353
122,1664484193,2407,,,,,,,,,,,,,,,,,,,,,,,2022.744809491216
123,1664611230,2407,,,,,,,,,,,,,,,,,,,,,,,2022.7501140771162
124,1664904222,2407,,,,,,,,,,,,,,,,,,,,,,,2022.7593543235228
125,1665067036,2407,,,,,,,,,,,,,,,,,,,,,,,2022.7644877937487
126,1665434353,2408,,,,,,,,,,,,,,,,,,,,,,,2022.7761236595938
127,1665695637,2409,,,,,,,,,,,,,,,,,,,,,,,2022.7844512890715
128,1666085717,2411,,,,,,,,,,,,,,,,,,,,,,,2022.7967716176136
129,1666797307,2411,,,,,,,,,,,,,,,,,,,,,,,2022.8193588866072
130,1667244741,2411,,,,,,,,,,,,,,,,,,,,,,,2022.8335044490075
131,1667491093,2408,,,,,,,,,,,,,,,,,,,,,,,2022.8397216518367
132,1668020409,2409,,,,,,,,,,,,,,,,,,,,,,,2022.8564909879078
133,1668201198,2457,,,,,,,,,,,,,,,,,,,,,,,2022.8621948437144
134,1668612298,2457,,,,,,,,,,,,,,,,,,,,,,,2022.8751996349533
135,1669094319,2461,,,,,,,,,,,,,,,,,,,,,,,2022.8904859685147
136,1669657023,2461,,,,,,,,,,,,,,,,,,,,,,,2022.908281998631
137,1669757376,2453,,,,,,,,,,,,,,,,,,,,,,,2022.9114761578828
138,1670013883,2465,,,,,,,,,,,,,,,,,,,,,,,2022.9207734428473
139,1670446194,2465,,,,,,,,,,,,,,,,,,,,,,,2022.934462696783
140,1670865744,2464,,,,,,,,,,,,,,,,,,,,,,,2022.9478097193703
141,1671213591,2469,,,,,,,,,,,,,,,,,,,,,,,2022.9587611225188
142,1671585780,2477,,,,,,,,,,,,,,,,,,,,,,,2022.9706251425964
143,1672167293,2477,,,,,,,,,,,,,,,,,,,,,,,2022.9889915582935
144,1672938704,2477,,,,,,,,,,,,,,,,,,,,,,,2023.0119780971936
145,1673303626,2483,,,,,,,,,,,,,,,,,,,,,,,2023.0234998859228
146,1673601837,2485,,,,,,,,,,,,,,,,,,,,,,,2023.0329682865618
147,1674147373,2484,,,,,,,,,,,,,,,,,,,,,,,2023.0501939310975
148,1674493900,2488,,,,,,,,,,,,,,,,,,,,,,,2023.061259411362
149,1674688925,2499,,,,,,,,,,,,,,,,,,,,,,,2023.067419575633
150,1675119660,2501,,,,,,,,,,,,,,,,,,,,,,,2023.0811088295688
151,1675468880,2501,,,,,,,,,,,,,,,,,,,,,,,2023.0906342687656
152,1676306098,2514,,,,,,,,,,,,,,,,,,,,,,,2023.117100159708
153,1676557469,2514,,,,,,,,,,,,,,,,,,,,,,,2023.125085557837
154,1676990516,2514,,,,,,,,,,,,,,,,,,,,,,,2023.1387748117727
155,1677091941,2513,,,,,,,,,,,,,,,,,,,,,,,2023.1419689710244
156,1677447546,2514,,,,,,,,,,,,,,,,,,,,,,,2023.1532626055214
157,1677735059,2505,,,,,,,,,,,,,,,,,,,,,,,2023.1690622861054
158,1678381893,2509,,,,,,,,,,,,,,,,,,,,,,,2023.1895961670089
159,1678808534,2517,,,,,,,,,,,,,,,,,,,,,,,2023.2031713438284
160,1679299891,2516,,,,,,,,,,,,,,,,,,,,,,,2023.2187999087382
161,1679649896,2530,,,,,,,,,,,,,,,,,,,,,,,2023.229865389003
162,1679950949,2530,,,,,,,,,,,,,,,,,,,,,,,2023.239447866758
163,1680283613,2530,,,,,,,,,,,,,,,,,,,,,,,2023.249942961442
164,1680559455,2531,,,,,,,,,,,,,,,,,,,,,,,2023.2571868583161
165,1681260940,2535,,,,,,,,,,,,,,,,,,,,,,,2023.2793178188456
166,1681406756,2533,,,,,,,,,,,,,,,,,,,,,,,2023.2839949806068
167,1681925757,2532,,,,,,,,,,,,,,,,,,,,,,,2023.3004220853297
168,1682364350,2531,,,,,,,,,,,,,,,,,,,,,,,2023.3143394934975
169,1683042747,2546,,,,,,,,,,,,,,,,,,,,,,,2023.3369838010494
170,1683317837,2551,,,,,,,,,,,,,,,,,,,,,,,2023.3457677389915
171,1683979203,2550,,,,,,,,,,,,,,,,,,,,,,,2023.3667579283597
172,1684508605,2551,,,,,,,,,,,,,,,,,,,,,,,2023.3835272644308
173,1684836667,2558,,,,,,,,,,,,,,,,,,,,,,,2023.3939082819986
174,1685023852,2558,,,,,,,,,,,,,,,,,,,,,,,2023.3998402920374
175,1685563859,2558,,,,,,,,,,,,,,,,,,,,,,,2023.416951859457
176,1686000501,2558,,,,,,,,,,,,,,,,,,,,,,,2023.429215149441
177,1686234514,2556,,,,,,,,,,,,,,,,,,,,,,,2023.4366301619896
178,1686567711,2554,,,,,,,,,,,,,,,,,,,,,,,2023.4472393337896
179,1686775343,2554,,,,,,,,,,,,,,,,,,,,,,,2023.453741729409
180,1687283651,2559,,,,,,,,,,,,,,,,,,,,,,,2023.4698266027835
181,1687807902,2559,,,,,,,,,,,,,,,,,,,,,,,2023.4864818617386
182,1688069205,2563,,,,,,,,,,,,,,,,,,,,,,,2023.494809491216
183,1688659700,2563,,,,,,,,,,,,,,,,,,,,,,,2023.514715947981
184,1689107850,2563,,,,,,,,,,,,,,,,,,,,,,,2023.528861510381
185,1689956262,2566,,,,,,,,,,,,,,,,,,,,,,,2023.5557837097879
186,1690832801,2566,,,,,,,,,,,,,,,,,,,,,,,2023.5835044490075
187,1690928696,2566,,,,,,,,,,,,,,,,,,,,,,,2023.5850444900752
188,1691416581,2573,,,,,,,,,,,,,,,,,,,,,,,2023.600444900753
189,1691568476,2573,,,,,,,,,,,,,,,,,,,,,,,2023.6053502167465
190,1692045811,2573,,,,,,,,,,,,,,,,,,,,,,,2023.6204083960758
191,1692299440,2574,,,,,,,,,,,,,,,,,,,,,,,2023.628507871321
192,1693254724,2503,,,,,,,,,,,,,,,,,,,,,,,2023.6587383070955
193,1693423428,2503,,,,,,,,,,,,,,,,,,,,,,,2023.6640999315537
194,1693935999,2503,,,,,,,,,,,,,,,,,,,,,,,2023.6787588409766
195,1694165495,2503,,,,,,,,,,,,,,,,,,,,,,,2023.686059776409
196,1694531819,2484,,,,,,,,,,,,,,,,,,,,,,,2023.697695642254
197,1694793979,2484,,,,,,,,,,,,,,,,,,,,,,,2023.7060232717317
198,1695221221,2494,,,,,,,,,,,,,,,,,,,,,,,2023.719484371435
199,1695330811,2494,,,,,,,,,,,,,,,,,,,,,,,2023.723020762035
200,1695825214,2495,,,,,,,,,,,,,,,,,,,,,,,2023.738649326945
0,1185913935,,0,,,,,,,,,,,,,,,,,,,,,,2007.5836185261237
1,1314719389,,0,,,,,,,,,,,,,,,,,,,,,,2011.6636436230892
2,1324640876,,0,,,,,,,,,,,,,,,,,,,,,,2011.9772416153319
3,1324917469,,0,,,,,,,,,,,,,,,,,,,,,,2011.986025553274
4,1325288823,,0,,,,,,,,,,,,,,,,,,,,,,2011.9977754962354
5,1325541233,,0,,,,,,,,,,,,,,,,,,,,,,2012.0042208532968
6,1328134330,,0,,,,,,,,,,,,,,,,,,,,,,2012.0849304129592
7,1332442015,,0,,,,,,,,,,,,,,,,,,,,,,2012.225416381474
8,1333227465,,0,,,,,,,,,,,,,,,,,,,,,,2012.2502851927902
9,1334125449,,0,,,,,,,,,,,,,,,,,,,,,,2012.2772644307552
10,1335129705,,0,,,,,,,,,,,,,,,,,,,,,,2012.3090919461556
11,1337508186,,0,,,,,,,,,,,,,,,,,,,,,,2012.3856947296372
12,1339378390,,0,,,,,,,,,,,,,,,,,,,,,,2012.4433607118413
13,1342029110,,0,,,,,,,,,,,,,,,,,,,,,,2012.5285192790327
14,1342135603,,0,,,,,,,,,,,,,,,,,,,,,,2012.5319415925164
15,1345029689,,0,,,,,,,,,,,,,,,,,,,,,,2012.6221195528176
16,1345844127,,0,,,,,,,,,,,,,,,,,,,,,,2012.6479009810632
17,1347562498,,0,,,,,,,,,,,,,,,,,,,,,,2012.7007757243896
18,1348866187,,0,,,,,,,,,,,,,,,,,,,,,,2012.742185717545
19,1350996961,,0,,,,,,,,,,,,,,,,,,,,,,2012.8108031028976
20,1353791350,,0,,,,,,,,,,,,,,,,,,,,,,2012.897786903947
21,1356738823,,0,,,,,,,,,,,,,,,,,,,,,,2012.9922997946612
22,1360576104,,0,,,,,,,,,,,,,,,,,,,,,,2013.1108259183209
23,1361309746,,0,,,,,,,,,,,,,,,,,,,,,,2013.1340976500114
24,1361717188,,0,,,,,,,,,,,,,,,,,,,,,,2013.1469883641341
25,1363443779,,0,,,,,,,,,,,,,,,,,,,,,,2013.2085329682866
26,1364942578,,0,,,,,,,,,,,,,,,,,,,,,,2013.254449007529
27,1367005607,,0,,,,,,,,,,,,,,,,,,,,,,2013.319815195072
28,1370729149,,0,,,,,,,,,,,,,,,,,,,,,,2013.4375427789184
29,1372101103,,0,,,,,,,,,,,,,,,,,,,,,,2013.4810061601643
30,1375134030,,0,,,,,,,,,,,,,,,,,,,,,,2013.5782569016656
31,1378666701,,0,,,,,,,,,,,,,,,,,,,,,,2013.687086470454
32,1378755415,,0,,,,,,,,,,,,,,,,,,,,,,2013.6899383983573
33,1379350905,,0,,,,,,,,,,,,,,,,,,,,,,2013.708875199635
34,1380454566,,0,,,,,,,,,,,,,,,,,,,,,,2013.743782797171
35,1380516536,,0,,,,,,,,,,,,,,,,,,,,,,2013.7457221081452
36,1387907881,,0,,,,,,,,,,,,,,,,,,,,,,2013.9806639288158
37,1388752017,,0,,,,,,,,,,,,,,,,,,,,,,2014.0059320100388
38,1388957761,,0,,,,,,,,,,,,,,,,,,,,,,2014.0124344056583
39,1391681602,,0,,,,,,,,,,,,,,,,,,,,,,2014.0972507415013
40,1392402850,,0,,,,,,,,,,,,,,,,,,,,,,2014.1200661647274
41,1397652282,,0,,,,,,,,,,,,,,,,,,,,,,2014.2916381473876
42,1398287898,,0,,,,,,,,,,,,,,,,,,,,,,2014.3118297969427
43,1401285467,,0,,,,,,,,,,,,,,,,,,,,,,2014.4079397672826
44,1402491523,,0,,,,,,,,,,,,,,,,,,,,,,2014.4446155601186
45,1402649349,,0,,,,,,,,,,,,,,,,,,,,,,2014.4496349532283
46,1402779762,,0,,,,,,,,,,,,,,,,,,,,,,2014.453855806525
47,1406730015,,0,,,,,,,,,,,,,,,,,,,,,,2014.5801962126397
48,1407007839,,0,,,,,,,,,,,,,,,,,,,,,,2014.587440109514
49,1407950417,,0,,,,,,,,,,,,,,,,,,,,,,2014.6173283139403
50,1408016368,,0,,,,,,,,,,,,,,,,,,,,,,2014.6193817020305
51,1408119185,,0,,,,,,,,,,,,,,,,,,,,,,2014.6226899383983
52,1408695022,,0,,,,,,,,,,,,,,,,,,,,,,2014.6409422769793
53,1409309593,,0,,,,,,,,,,,,,,,,,,,,,,2014.6603353867215
54,1410983498,,0,,,,,,,,,,,,,,,,,,,,,,2014.7118412046543
55,1411226981,,0,,,,,,,,,,,,,,,,,,,,,,2014.7195984485513
56,1411416213,,0,,,,,,,,,,,,,,,,,,,,,,2014.7256445357061
57,1411486166,,0,,,,,,,,,,,,,,,,,,,,,,2014.7278120009125
58,1412406304,,0,,,,,,,,,,,,,,,,,,,,,,2014.7582135523614
59,1414868658,,0,,,,,,,,,,,,,,,,,,,,,,2014.8347022587268
60,1417026807,,0,,,,,,,,,,,,,,,,,,,,,,2014.902920374173
61,1420334843,,0,,,,,,,,,,,,,,,,,,,,,,2015.0074150125486
62,1420446546,,0,,,,,,,,,,,,,,,,,,,,,,2015.0109514031485
63,1420836592,,0,,,,,,,,,,,,,,,,,,,,,,2015.0232717316906
64,1421518312,,0,,,,,,,,,,,,,,,,,,,,,,2015.0449463837554
65,1422227675,,0,,,,,,,,,,,,,,,,,,,,,,2015.067419575633
66,1422745217,,0,,,,,,,,,,,,,,,,,,,,,,2015.083846680356
67,1422968909,,0,,,,,,,,,,,,,,,,,,,,,,2015.0893794204883
68,1424906207,,0,,,,,,,,,,,,,,,,,,,,,,2015.1507529089665
69,1424906873,,0,,,,,,,,,,,,,,,,,,,,,,2015.1507529089665
70,1425061318,,0,,,,,,,,,,,,,,,,,,,,,,2015.15565822496
71,1425079066,,0,,,,,,,,,,,,,,,,,,,,,,2015.1562286105407
72,1425801203,,0,,,,,,,,,,,,,,,,,,,,,,2015.1857175450605
73,1429017726,,0,,,,,,,,,,,,,,,,,,,,,,2015.2862765229295
74,1433211742,,0,,,,,,,,,,,,,,,,,,,,,,2015.4188341318732
75,1433410889,,0,,,,,,,,,,,,,,,,,,,,,,2015.4251083732604
76,1433411106,,0,,,,,,,,,,,,,,,,,,,,,,2015.4251083732604
77,1433882129,,0,,,,,,,,,,,,,,,,,,,,,,2015.4400524754735
78,1434206686,,0,,,,,,,,,,,,,,,,,,,,,,2015.4503194159252
79,1441645605,,0,,,,,,,,,,,,,,,,,,,,,,2015.6842345425507
80,1441646206,,1,,,,,,,,,,,,,,,,,,,,,,2015.6842345425507
81,1442263106,,1,,,,,,,,,,,,,,,,,,,,,,2015.703741729409
82,1444668668,,1,,,,,,,,,,,,,,,,,,,,,,2015.7811430527036
83,1445069850,,1,,,,,,,,,,,,,,,,,,,,,,2015.7939196897103
84,1445715651,,1,,,,,,,,,,,,,,,,,,,,,,2015.8143394934975
85,1450858731,,1,,,,,,,,,,,,,,,,,,,,,,2015.9768993839837
86,1450863100,,1,,,,,,,,,,,,,,,,,,,,,,2015.9770134610997
87,1451046317,,1,,,,,,,,,,,,,,,,,,,,,,2015.9828313940225
88,1456230497,,1,,,,,,,,,,,,,,,,,,,,,,2016.1440223591148
89,1456321544,,1,,,,,,,,,,,,,,,,,,,,,,2016.1468742870181
90,1463410765,,1,,,,,,,,,,,,,,,,,,,,,,2016.3751996349533
91,1466845763,,1,,,,,,,,,,,,,,,,,,,,,,2016.48260323979
92,1468684330,,1,,,,,,,,,,,,,,,,,,,,,,2016.541980378736
93,1469999768,,1,,,,,,,,,,,,,,,,,,,,,,2016.5837326032397
94,1470907511,,1,,,,,,,,,,,,,,,,,,,,,,2016.6109399954369
95,1471911183,,1,,,,,,,,,,,,,,,,,,,,,,2016.6427675108373
96,1471997998,,1,,,,,,,,,,,,,,,,,,,,,,2016.6455053616244
97,1472421950,,1,,,,,,,,,,,,,,,,,,,,,,2016.658966461328
98,1472853822,,1,,,,,,,,,,,,,,,,,,,,,,2016.6711156741958
99,1476117588,,1,,,,,,,,,,,,,,,,,,,,,,2016.7756673511294
100,1478974004,,1,,,,,,,,,,,,,,,,,,,,,,2016.864590463153
101,1478991303,,1,,,,,,,,,,,,,,,,,,,,,,2016.8650467716177
102,1479055745,,1,,,,,,,,,,,,,,,,,,,,,,2016.867100159708
103,1480114593,,1,,,,,,,,,,,,,,,,,,,,,,2016.9006388318503
104,1482199437,,1,,,,,,,,,,,,,,,,,,,,,,2016.9680013689253
105,1484229200,,1,,,,,,,,,,,,,,,,,,,,,,2017.0306867442391
106,1487329080,,1,,,,,,,,,,,,,,,,,,,,,,2017.1273671001597
107,1487946810,,1,,,,,,,,,,,,,,,,,,,,,,2017.1469883641341
108,1490697442,,1,,,,,,,,,,,,,,,,,,,,,,2017.2409308692677
109,1490701208,,1,,,,,,,,,,,,,,,,,,,,,,2017.2410449463837
110,1491514470,,1,,,,,,,,,,,,,,,,,,,,,,2017.2652863335616
111,1493061205,,1,,,,,,,,,,,,,,,,,,,,,,2017.3143394934975
112,1495442827,,1,,,,,,,,,,,,,,,,,,,,,,2017.3909422769793
113,1495830686,,1,,,,,,,,,,,,,,,,,,,,,,2017.4032626055214
114,1498430880,,1,,,,,,,,,,,,,,,,,,,,,,2017.4840862422998
115,1503788604,,1,,,,,,,,,,,,,,,,,,,,,,2017.6536048368698
116,1504711947,,1,,,,,,,,,,,,,,,,,,,,,,2017.6812685375314
117,1505004087,,1,,,,,,,,,,,,,,,,,,,,,,2017.690508783938
118,1508452329,,1,,,,,,,,,,,,,,,,,,,,,,2017.8009924709104
119,1512943580,,1,,,,,,,,,,,,,,,,,,,,,,2017.9429044033766
120,1513771967,,1,,,,,,,,,,,,,,,,,,,,,,2017.9691421400867
121,1517084623,,1,,,,,,,,,,,,,,,,,,,,,,2018.072553045859
122,1517583579,,1,,,,,,,,,,,,,,,,,,,,,,2018.0867556468172
123,1525179324,,1,,,,,,,,,,,,,,,,,,,,,,2018.333903718914
124,1526291375,,1,,,,,,,,,,,,,,,,,,,,,,2018.3691535477983
125,1529153120,,1,,,,,,,,,,,,,,,,,,,,,,2018.4583048140544
126,1530111058,,1,,,,,,,,,,,,,,,,,,,,,,2018.488649326945
127,1536965451,,1,,,,,,,,,,,,,,,,,,,,,,2018.7039698836413
128,1536966737,,1,,,,,,,,,,,,,,,,,,,,,,2018.7040839607575
129,1536967307,,1,,,,,,,,,,,,,,,,,,,,,,2018.7040839607575
130,1537859193,,1,,,,,,,,,,,,,,,,,,,,,,2018.7323750855578
131,1537916841,,1,,,,,,,,,,,,,,,,,,,,,,2018.734200319416
132,1537917037,,1,,,,,,,,,,,,,,,,,,,,,,2018.734200319416
133,1540848712,,1,,,,,,,,,,,,,,,,,,,,,,2018.8282569016656
134,1541889162,,1,,,,,,,,,,,,,,,,,,,,,,2018.8595710700433
135,1541898210,,1,,,,,,,,,,,,,,,,,,,,,,2018.8599133013918
136,1542143970,,1,,,,,,,,,,,,,,,,,,,,,,2018.8676705452885
137,1543665534,,1,,,,,,,,,,,,,,,,,,,,,,2018.917008898015
138,1546482700,,1,,,,,,,,,,,,,,,,,,,,,,2019.0047912388775
139,1548706041,,1,,,,,,,,,,,,,,,,,,,,,,2019.075290896646
140,1549063509,,1,,,,,,,,,,,,,,,,,,,,,,2019.0850444900752
141,1551221660,,1,,,,,,,,,,,,,,,,,,,,,,2019.1533766826374
142,1551883507,,1,,,,,,,,,,,,,,,,,,,,,,2019.1810403832992
